0	0.7429025 0.76603097 0.54133964 0.5195553
0	0.82505846 0.8201288 0.72911155 0.56139004
0	0.757449 0.76267326 0.7002959 0.682405
0	0.5902228 0.53775245 0.3863857 0.242325
0	0.6577311 0.66223454 0.68176913 0.42156318
0	0.68048704 0.7845888 0.64741313 0.4883272
0	0.6196009 0.6031856 0.8279524 0.5822128
0	0.87504584 0.7176754 0.54599863 0.39053193
0	0.8316222 0.7433821 0.65612745 0.4528332
0	0.83344173 0.8304042 0.59470636 0.4918708
0	0.68251276 0.58804977 0.49260536 0.36036503
0	0.79807115 0.5994789 0.587649 0.46480888
0	0.77539 0.7531232 0.57934445 0.46317723
0	0.7851972 0.8254915 0.5777825 0.43492138
0	0.8223569 0.80843675 0.66613925 0.50178725
0	0.8229579 0.85072315 0.62932044 0.47228026
0	0.67051274 0.65580755 0.49270558 0.36145547
0	0.79404783 0.680066 0.47822186 0.56607324
0	0.8337213 0.5733723 0.51679564 0.26694208
0	0.6778596 0.7946942 0.5727459 0.466526
0	0.8602968 0.8093963 0.7425018 0.5166696
0	0.72135437 0.6715013 0.5490707 0.52265877
0	0.791772 0.39931735 0.5144636 0.35171157
0	0.7868274 0.6254718 0.5754093 0.48474267
0	0.7237994 0.6021334 0.55878717 0.47323844
0	0.8255408 0.6651733 0.5291863 0.47672036
0	0.8459794 0.8046993 0.6090487 0.47728223
0	0.50198287 0.5242287 0.44028586 0.3182362
0	0.8521148 0.7666302 0.67587924 0.5563516
0	0.81437004 0.77362734 0.7565189 0.5413924
0	0.8348075 0.6442934 0.6113014 0.4133433
0	0.86176544 0.7506228 0.6354051 0.4537103
0	0.7900867 0.58845997 0.42890427 0.244402
0	0.45138186 0.46114346 0.54918146 0.7210471
0	0.5924993 0.5568011 0.46672106 0.58372486
0	0.7219424 0.5421443 0.5430024 0.45901853
0	0.8048718 0.7497455 0.8152642 0.5865805
0	0.7752288 0.8597818 0.670773 0.5442108
0	0.8607781 0.73186386 0.5372087 0.39956188
0	0.5804344 0.5722356 0.55190474 0.3806195
0	0.820109 0.8148979 0.67860633 0.5452474
0	0.80221486 0.5695445 0.50234014 0.33580345
0	0.86910355 0.8022605 0.5917868 0.5287852
0	0.878534 0.7699086 0.6007101 0.5158753
0	0.7787018 0.6698866 0.52576 0.3959145
0	0.73174 0.5323661 0.50903046 0.45625067
0	0.74741703 0.74567515 0.68168575 0.6285627
0	0.79772353 0.6338471 0.62894374 0.5273354
0	0.7271145 0.56364834 0.56319726 0.3046833
0	0.9279856 0.6822968 0.6158369 0.4019058
0	0.82754344 0.7273995 0.5918855 0.48992175
0	0.70001984 0.6138133 0.44941047 0.30440733
0	0.68889993 0.5137428 0.7942941 0.54329646
0	0.7171222 0.7944176 0.6487099 0.55180794
0	0.7445095 0.337238 0.3967347 0.28547785
0	0.91451037 0.7313889 0.5514752 0.4329047
0	0.7961576 0.56532705 0.423566 0.18553193
0	0.75818735 0.79705805 0.5999325 0.53342754
0	0.8238052 0.5607181 0.6078273 0.3734637
0	0.76630384 0.79716736 0.6488501 0.6277712
0	0.80815643 0.78756905 0.53089756 0.38822943
0	0.7864644 0.67377317 0.8003681 0.6119128
0	0.7665746 0.5210986 0.5305263 0.39003196
0	0.708659 0.610595 0.54360944 0.5444019
0	0.83261675 0.71675533 0.64036894 0.4432596
0	0.80831236 0.6711159 0.5165534 0.25118333
0	0.8392519 0.70057654 0.63540995 0.41626015
0	0.82358044 0.8136123 0.66607934 0.5056657
0	0.84743965 0.6220697 0.5457977 0.3278963
0	0.8131702 0.8169748 0.56972164 0.4810416
0	0.6650479 0.73378485 0.5679925 0.4567414
0	0.8006477 0.79419583 0.5787668 0.39025307
0	0.77012926 0.8254317 0.71858215 0.5731761
0	0.8252104 0.90023655 0.675808 0.52497196
0	0.877742 0.7963295 0.6417823 0.51170534
0	0.77448076 0.789641 0.49462175 0.44161293
0	0.8261686 0.64121866 0.43986845 0.44729957
0	0.8568561 0.66101706 0.5110441 0.37678504
0	0.81826955 0.82171315 0.6894887 0.52289546
0	0.8849136 0.6979305 0.5916633 0.44571972
0	0.78193235 0.7466694 0.73273987 0.59764236
0	0.75385696 0.8129607 0.620181 0.40402833
0	0.74388206 0.77703124 0.66476375 0.59322137
0	0.89214504 0.7223256 0.64730763 0.46656892
0	0.8243969 0.7179436 0.50743943 0.30996192
0	0.74965763 0.7580747 0.53193927 0.29969445
0	0.8300486 0.83782345 0.6987878 0.5607319
0	0.8843959 0.6228338 0.62016404 0.46677998
0	0.7639274 0.6824094 0.5317313 0.42821962
0	0.85208344 0.78950363 0.62572867 0.5553582
0	0.87078303 0.69653296 0.5942464 0.4794654
0	0.6642426 0.6292153 0.6925706 0.561849
0	0.7288075 0.81159073 0.5842774 0.54349965
0	0.7246168 0.8633499 0.7221433 0.5243681
0	0.7722351 0.67616636 0.49945384 0.51747674
0	0.74130464 0.67858696 0.74766517 0.65636796
0	0.862576 0.80813515 0.66300285 0.4803131
0	0.7904662 0.7829079 0.68044496 0.61114633
0	0.8937722 0.7929217 0.65297455 0.43870708
0	0.85352945 0.7253362 0.60409045 0.55774367
0	0.778235 0.7818476 0.74817824 0.62500995
0	0.6121798 0.75560963 0.49543756 0.5768805
0	0.808516 0.63470906 0.5471898 0.4703667
0	0.86814094 0.6646401 0.4924884 0.30527678
0	0.8217658 0.86233515 0.5625162 0.43580198
0	0.8397136 0.71363115 0.45174602 0.40248647
0	0.74166983 0.82766503 0.6284844 0.433138
0	0.89261055 0.7779087 0.63835645 0.4364192
0	0.9018945 0.748314 0.77533555 0.57248193
0	0.668635 0.5524571 0.46509382 0.61900026
0	0.76975894 0.8774474 0.66604966 0.49107036
0	0.8797088 0.7319615 0.66934085 0.48555392
0	0.8721263 0.7902038 0.69380957 0.6279972
0	0.89397335 0.72290456 0.6087096 0.44423065
0	0.8132962 0.5586322 0.5273872 0.32944378
0	0.80570924 0.5539303 0.6554636 0.4584439
0	0.8136859 0.72075456 0.74379486 0.6124759
0	0.6519902 0.67038846 0.6368974 0.6470564
0	0.834734 0.7794779 0.5918021 0.42684802
0	0.8463284 0.67602634 0.6089994 0.46521547
0	0.5503622 0.48256826 0.575583 0.5094869
0	0.84705245 0.7616617 0.6179403 0.49305654
0	0.85875887 0.8062071 0.5278868 0.35807297
0	0.8666181 0.8171513 0.5708856 0.3671072
0	0.88511336 0.68461996 0.5675387 0.39386284
0	0.77475524 0.5719577 0.5063987 0.3314739
0	0.80321234 0.7710043 0.6804108 0.49423084
0	0.7535356 0.74201316 0.6893946 0.54950726
0	0.88708967 0.78586906 0.6932342 0.5134358
0	0.79551446 0.82176805 0.62861377 0.49109554
0	0.9057632 0.7877381 0.57524925 0.39261273
0	0.86271435 0.8359278 0.68985015 0.5284221
0	0.82229877 0.61622185 0.44176668 0.18883711
0	0.82817 0.6128947 0.45770288 0.40120456
0	0.83657104 0.72568846 0.5908513 0.44966102
0	0.73003054 0.79925317 0.7320456 0.54033715
0	0.7376832 0.6617559 0.5821956 0.4662166
0	0.7018038 0.6169566 0.57752055 0.45603684
0	0.75470924 0.466556 0.59052074 0.37201422
0	0.831917 0.84075975 0.5608511 0.3482342
0	0.7603318 0.86042804 0.6340441 0.45495197
0	0.5468455 0.39031065 0.4339508 0.22600093
0	0.7726661 0.75842696 0.5335151 0.3202173
0	0.7543559 0.70551753 0.60716945 0.55994177
0	0.7245411 0.76205564 0.69266367 0.71201795
0	0.82370436 0.9098196 0.58873796 0.42957288
0	0.69867885 0.6131537 0.64832526 0.56126875
0	0.83742774 0.7598871 0.52866846 0.3733701
0	0.88054645 0.71814394 0.6455224 0.44268116
0	0.6172017 0.6480001 0.5388083 0.4815771
0	0.8234682 0.6217062 0.5509905 0.444801
0	0.86761016 0.7010892 0.5687698 0.45389828
0	0.69255096 0.7305518 0.61655134 0.41214445
0	0.9248913 0.7880352 0.66900885 0.57443875
0	0.7220003 0.6584754 0.6232296 0.42141956
0	0.7909229 0.73319626 0.53140616 0.54036903
0	0.86007524 0.6995869 0.51620686 0.33156806
0	0.76373154 0.74457896 0.5957236 0.5612541
0	0.80956787 0.7197141 0.6439381 0.56911683
0	0.8345385 0.74803174 0.7315344 0.5864683
0	0.7850372 0.52709705 0.37337577 0.2431256
0	0.85864836 0.8495332 0.66664946 0.44254085
0	0.7476738 0.6338964 0.532132 0.35498846
0	0.7346315 0.5597946 0.6355066 0.5788695
0	0.8532636 0.82672286 0.72961193 0.48254186
0	0.8548368 0.7416051 0.6778042 0.5834863
0	0.9026361 0.7586486 0.58202296 0.42701948
0	0.75760597 0.62073886 0.512525 0.3104213
0	0.8582353 0.8100509 0.6792686 0.4989975
0	0.90862036 0.7714858 0.62124175 0.433758
0	0.76947844 0.8226365 0.7149016 0.47857526
0	0.8478289 0.8895624 0.64062965 0.48075348
0	0.7628223 0.8556986 0.7089892 0.5957636
0	0.6345732 0.51371187 0.5422523 0.23019315
0	0.77256364 0.67619246 0.63654673 0.4762616
0	0.8817012 0.8443765 0.6089287 0.4636075
0	0.81443644 0.8529134 0.71371514 0.6168509
0	0.6892807 0.554772 0.59368813 0.28592667
0	0.80660236 0.81009364 0.60429394 0.49577174
0	0.7722282 0.63154066 0.50250393 0.35935625
0	0.9042431 0.75810856 0.6144606 0.47430494
0	0.7786847 0.80764365 0.7027378 0.4751408
0	0.73943114 0.7665501 0.5859299 0.56285393
0	0.81992084 0.75691295 0.60626966 0.49295565
0	0.8420967 0.8058165 0.6216394 0.48599967
0	0.85276246 0.8324152 0.7194014 0.55325985
0	0.8162152 0.73184246 0.5782229 0.40932852
0	0.6311476 0.63657254 0.51049834 0.45500442
0	0.8556587 0.58348185 0.48613274 0.30819058
0	0.7982087 0.8387579 0.77607936 0.55061644
0	0.707204 0.86768097 0.69343764 0.61712974
0	0.7023979 0.76308197 0.49896052 0.39705384
0	0.6626282 0.75497156 0.6890831 0.5570333
0	0.6691839 0.6265981 0.5543768 0.46760467
0	0.8239448 0.5715153 0.5974473 0.46563753
0	0.83043957 0.7876186 0.47814038 0.42789492
0	0.8908897 0.7876197 0.73883015 0.5161276
0	0.7462866 0.723433 0.6345333 0.48021075
0	0.8241642 0.8232114 0.69739294 0.5852563
0	0.84833515 0.78243726 0.657437 0.48114732
0	0.6627033 0.5838131 0.5241061 0.39481762
0	0.7532222 0.83972347 0.49804142 0.39792907
0	0.8313461 0.7982698 0.66295695 0.4744073
0	0.7636847 0.7892417 0.6257714 0.52220434
0	0.83573157 0.6831978 0.5941566 0.35828835
0	0.66579014 0.65692246 0.57755494 0.48910704
0	0.8682465 0.84121585 0.59338796 0.48052254
0	0.75799936 0.6336512 0.46109578 0.15950616
0	0.83971494 0.73083276 0.58160496 0.41342077
0	0.79708517 0.68398625 0.5566155 0.38980028
0	0.6932124 0.75532067 0.71964324 0.49149883
0	0.6196009 0.6031856 0.8279524 0.5822128
0	0.73222834 0.87430644 0.73212403 0.55679244
0	0.89871466 0.7609737 0.6156732 0.408199
0	0.91604096 0.768023 0.6244405 0.44614044
0	0.78480095 0.8813363 0.5497955 0.48066708
0	0.6622233 0.6051604 0.5077631 0.45517486
0	0.7287602 0.8301989 0.6638309 0.5958142
0	0.7185285 0.73563373 0.72754043 0.64162165
0	0.7410508 0.6610374 0.47857273 0.43374276
0	0.8477345 0.61409706 0.53133386 0.35076514
0	0.8318853 0.78109896 0.6469151 0.5484699
0	0.8809866 0.7618171 0.5769001 0.49833
0	0.7846862 0.7957245 0.6938917 0.63222075
0	0.7748531 0.7281158 0.5136575 0.46094367
0	0.6163253 0.5362059 0.6377953 0.42336684
0	0.82347715 0.74463004 0.63228726 0.48522347
0	0.7845161 0.77835757 0.7523867 0.5165513
0	0.7226664 0.65347254 0.5734693 0.40153632
0	0.8289754 0.74145746 0.6099524 0.42844683
0	0.7306544 0.4452007 0.21247141 0.13018647
0	0.8926537 0.808858 0.5581579 0.33468595
0	0.8955513 0.6715288 0.5669519 0.43072525
0	0.8631402 0.71708924 0.5487494 0.4898182
0	0.80191976 0.6359883 0.45880434 0.26774395
0	0.8219654 0.80175006 0.5481515 0.45703903
0	0.76395416 0.8217669 0.71682036 0.6143339
0	0.89267415 0.7488343 0.6965837 0.45160243
0	0.82236356 0.86691993 0.72664905 0.58522046
0	0.85948104 0.7662887 0.575517 0.45466688
0	0.87358123 0.66179675 0.5623026 0.3466867
0	0.7618824 0.7926694 0.564548 0.41952077
0	0.87605894 0.63587177 0.55258244 0.32954237
0	0.895231 0.81715286 0.6296731 0.4905661
0	0.80049574 0.8694622 0.51596695 0.40009856
0	0.87086785 0.7455066 0.6183422 0.51599395
0	0.6755982 0.601619 0.49008742 0.49970293
0	0.8082904 0.81069064 0.56538916 0.62316203
0	0.7943594 0.81341445 0.638021 0.42952514
0	0.7691581 0.82292026 0.70206535 0.61427635
0	0.65740126 0.61267364 0.55362284 0.52484804
0	0.8921364 0.68177646 0.60567814 0.5195941
0	0.83730555 0.75525165 0.663776 0.6122836
0	0.8282229 0.8708856 0.70337385 0.58457875
0	0.67406386 0.6689102 0.66163176 0.68983084
0	0.7318479 0.55901265 0.598159 0.50701666
0	0.66743976 0.7148242 0.6873008 0.43982613
0	0.78259695 0.72783357 0.6728297 0.5347057
0	0.87795055 0.8225349 0.64263976 0.51528746
0	0.77501047 0.81571794 0.59246683 0.46814147
0	0.82814825 0.69820714 0.7498591 0.49577305
0	0.848004 0.727739 0.598663 0.5064872
0	0.8678071 0.8163255 0.72383016 0.56765896
0	0.8899157 0.80721074 0.7213165 0.5481949
0	0.80042577 0.77085143 0.6501462 0.62931657
0	0.8996752 0.7757713 0.58762777 0.4761223
0	0.80499154 0.81294936 0.64723396 0.5313696
0	0.8129706 0.755725 0.6575387 0.5217355
0	0.791772 0.39931735 0.5144636 0.35171157
0	0.8897696 0.8176458 0.6975402 0.5910995
0	0.7645877 0.6889584 0.73485875 0.49644247
0	0.82065254 0.8607682 0.7111757 0.6037731
0	0.77358174 0.7759903 0.71271336 0.5196887
0	0.81799936 0.884508 0.6581024 0.4793431
0	0.8744484 0.8103138 0.6102558 0.41238955
0	0.7500347 0.83727056 0.68393797 0.42851782
0	0.9190601 0.83144826 0.6930692 0.50145173
0	0.54805 0.6129963 0.45758033 0.6116071
0	0.74216807 0.717547 0.573499 0.5170999
0	0.77610534 0.65145636 0.547785 0.48291066
0	0.8262279 0.7583237 0.60249394 0.5219565
0	0.7077748 0.7753145 0.7654791 0.482419
0	0.8894945 0.8123224 0.62219894 0.5056018
0	0.4665504 0.4302085 0.41313067 0.1800834
0	0.8683916 0.724828 0.64166933 0.44390813
0	0.69815046 0.5353444 0.55821437 0.44257206
0	0.87866676 0.62916696 0.54230016 0.35849243
0	0.81246084 0.628923 0.45391816 0.29856342
0	0.81160283 0.74232864 0.54867595 0.38162687
0	0.7923118 0.79044914 0.78739256 0.5741596
0	0.71764517 0.5160965 0.3141492 0.114655256
0	0.8108329 0.7067545 0.5616613 0.41335338
0	0.8084145 0.7862949 0.73099697 0.56036484
0	0.60707563 0.64988154 0.56363827 0.42440405
0	0.8014439 0.6929564 0.678022 0.4978678
0	0.832425 0.763558 0.62411475 0.43120378
0	0.7754728 0.8499886 0.6335958 0.6237523
0	0.8496552 0.723044 0.61682427 0.46258113
0	0.82460433 0.70288765 0.5146103 0.42792064
0	0.64135545 0.53413737 0.41791606 0.33339173
0	0.8553902 0.6829799 0.5738352 0.4365825
0	0.88910246 0.77091604 0.68539137 0.460174
0	0.78222424 0.75010943 0.586092 0.4783034
0	0.7364763 0.76416 0.5494405 0.48642108
0	0.80347383 0.6663652 0.5091939 0.45728058
0	0.80602366 0.7711607 0.6136839 0.50838536
0	0.73523027 0.79795843 0.64346415 0.53605646
0	0.7702292 0.7507868 0.66344017 0.49171206
0	0.8160557 0.86147946 0.52054954 0.50831187
0	0.904364 0.8146415 0.65175897 0.52262497
0	0.86827296 0.8012879 0.66983306 0.5704305
0	0.92322534 0.6811144 0.62694997 0.46296135
0	0.77177423 0.7810567 0.62270737 0.6328939
0	0.9073805 0.76555085 0.69292724 0.4894503
0	0.71449465 0.74862987 0.59284925 0.49398562
0	0.82292837 0.7965826 0.6064377 0.485833
0	0.67886376 0.85553145 0.6317835 0.622145
0	0.8357267 0.7030596 0.65046173 0.4516829
0	0.784481 0.8539585 0.7718337 0.55990434
0	0.6790043 0.3381011 0.56363446 0.43270275
0	0.7755636 0.83242965 0.6865548 0.57894313
0	0.8200551 0.74027914 0.6135095 0.37927422
0	0.85605353 0.86141396 0.73194534 0.61508006
0	0.5842675 0.7689029 0.43888703 0.32805482
0	0.8269256 0.8202305 0.643066 0.4972628
0	0.74350095 0.6948978 0.7189697 0.6211344
0	0.83019197 0.85268366 0.7192243 0.5698937
0	0.9007449 0.7009493 0.59513295 0.45147294
0	0.81263435 0.7795797 0.50204337 0.46277162
0	0.79472023 0.8319272 0.6985609 0.670116
0	0.87094164 0.75348276 0.5404081 0.45390415
0	0.81028783 0.77083695 0.67284924 0.59971243
0	0.7311523 0.6499033 0.5669636 0.4752703
0	0.83668005 0.5703873 0.33988976 0.22331426
0	0.81549245 0.7175511 0.5774107 0.39938542
0	0.8002376 0.7834035 0.6552211 0.5674094
0	0.7418143 0.5993233 0.47794795 0.31779245
0	0.80567217 0.6658351 0.5932557 0.41154924
0	0.64443177 0.53577775 0.4989853 0.2839555
0	0.8443639 0.7167087 0.6188003 0.5033866
0	0.72293955 0.5912767 0.43016568 0.3001835
0	0.80242354 0.7213854 0.7585936 0.68208766
0	0.86888784 0.7985568 0.5710233 0.37294596
0	0.8158304 0.817733 0.6036879 0.5278582
0	0.7658997 0.74951947 0.74750924 0.51636934
0	0.87953365 0.70924366 0.6408462 0.43616125
0	0.6713209 0.6832708 0.53301156 0.35173276
0	0.8869265 0.7584917 0.7254035 0.5252593
0	0.7764695 0.7275072 0.5428593 0.44450024
0	0.67520297 0.4805794 0.39385793 0.34196466
0	0.7207636 0.7995514 0.6597118 0.58520657
0	0.8099687 0.6244369 0.7058611 0.41414174
0	0.7671973 0.735714 0.6037298 0.6140822
0	0.7883914 0.678339 0.61116505 0.35868227
0	0.8945059 0.8073663 0.6366325 0.46302685
0	0.7125285 0.6660351 0.47583184 0.44497198
0	0.7119642 0.47427627 0.46972996 0.21637987
0	0.83461285 0.7419771 0.5896499 0.41118133
0	0.7320841 0.7446989 0.5813589 0.498
0	0.8104906 0.39281392 0.43056065 0.23843324
0	0.8042176 0.6178457 0.44896802 0.2524986
0	0.73281556 0.6361822 0.4612504 0.4676558
0	0.9065011 0.6725652 0.49885315 0.3617354
0	0.7665105 0.6445227 0.58889776 0.49249807
0	0.83192194 0.83174145 0.7909553 0.5437688
0	0.83191544 0.8247442 0.668815 0.50172585
0	0.8139468 0.81812567 0.6674352 0.5230947
0	0.86628574 0.7548504 0.5788391 0.47706145
0	0.7571608 0.793481 0.643376 0.4945492
0	0.7766155 0.8166313 0.695026 0.5421167
0	0.807629 0.80929095 0.7682192 0.5768376
0	0.8929221 0.8036812 0.68086857 0.48777652
0	0.84196514 0.69716877 0.6760215 0.61174303
0	0.80435246 0.57579076 0.6676142 0.41838405
0	0.83627653 0.8026138 0.73809195 0.5228839
0	0.9371908 0.7730243 0.6301806 0.4831478
0	0.73860544 0.8046329 0.58722556 0.5350327
0	0.877395 0.59711593 0.46279702 0.30946162
0	0.76528907 0.81731874 0.5811147 0.5522229
0	0.78768444 0.7413903 0.68880796 0.4607165
0	0.79004693 0.64867973 0.45489758 0.34762418
0	0.64767456 0.5618241 0.43772808 0.2870231
0	0.84916764 0.8286001 0.6681053 0.53146964
0	0.68335205 0.66130793 0.47917172 0.25045785
0	0.83246565 0.8368764 0.7118216 0.41819543
0	0.74528503 0.68072444 0.48943546 0.35597196
0	0.8354021 0.7985869 0.66211146 0.5602464
0	0.81370264 0.6520689 0.5946643 0.4596608
0	0.7801265 0.7973133 0.6329603 0.5929828
0	0.81787163 0.5987005 0.50547475 0.30213487
0	0.7597104 0.7753611 0.61722034 0.5231926
0	0.859789 0.62312543 0.55166966 0.42872545
0	0.60276407 0.6429382 0.58409363 0.42537138
0	0.7922636 0.8366329 0.7787377 0.5837576
0	0.83107823 0.6580413 0.48542568 0.33690926
0	0.8254508 0.7510045 0.637499 0.74159503
0	0.8092872 0.5011604 0.4632038 0.36662105
0	0.7627869 0.8352663 0.6283174 0.4746126
0	0.8153438 0.69388384 0.51828706 0.36708835
0	0.699287 0.5727465 0.30279037 0.25975448
0	0.88799816 0.8184904 0.7468534 0.58484924
0	0.70494664 0.5730448 0.5440275 0.24547857
0	0.8298415 0.68952936 0.6396441 0.44667247
0	0.8319838 0.72217023 0.63384575 0.50274956
0	0.8908755 0.72874844 0.613616 0.4237576
0	0.81569254 0.5437494 0.4533971 0.2553815
0	0.8659876 0.8094645 0.5837708 0.44989255
0	0.7354018 0.76318884 0.7267781 0.60957104
0	0.865476 0.8279081 0.6240827 0.45522332
0	0.8191514 0.740732 0.5615681 0.4220426
0	0.8054918 0.8497656 0.6824368 0.552974
0	0.7241988 0.79126465 0.5899902 0.5191646
0	0.680058 0.6263096 0.42797396 0.51356477
0	0.73115665 0.67820203 0.56823975 0.4358945
0	0.73262054 0.59314626 0.4291289 0.32982093
0	0.7115487 0.539484 0.52586865 0.5011381
0	0.79684013 0.68067473 0.59091663 0.44753093
0	0.758614 0.8454106 0.61835074 0.52685964
0	0.61041844 0.77125347 0.50548595 0.4573653
0	0.8085532 0.69783753 0.72442806 0.5959997
0	0.7318455 0.7260623 0.5638509 0.44076195
0	0.7535469 0.721119 0.54363775 0.5219364
0	0.8116339 0.75163233 0.5907292 0.5111599
0	0.7476941 0.8074717 0.6062952 0.5005464
0	0.73094106 0.47722 0.4341311 0.34640202
0	0.79743135 0.7607218 0.61989874 0.44966105
0	0.6999941 0.52151686 0.5536586 0.41641027
0	0.89442843 0.75892067 0.60425156 0.42637432
0	0.7750682 0.81629676 0.6863812 0.5848931
0	0.7608948 0.53531814 0.61282086 0.36647803
0	0.88476795 0.7876139 0.6714769 0.521264
0	0.7173784 0.5301952 0.5351931 0.35536784
0	0.81565917 0.85978955 0.7251742 0.5233358
0	0.71310383 0.75192535 0.63492507 0.44526747
0	0.90268856 0.63662696 0.47803462 0.28977093
0	0.7990508 0.74331576 0.528242 0.46991628
0	0.695746 0.39378965 0.39950448 0.1997174
0	0.814402 0.7301612 0.541871 0.41906527
0	0.85696864 0.6568372 0.5729871 0.3596419
0	0.48630115 0.7330793 0.45580247 0.35664648
0	0.8591714 0.6804827 0.54361445 0.28745717
0	0.81886846 0.7580373 0.5927673 0.52660984
0	0.7134685 0.78192735 0.6372867 0.4135845
